Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Gender,Relationship_Status,Hometown,Unit,Decision_skill_possess,Compensation_and_Benefits,Attrition_rate
28.0,5,6.0,3,41,1,5,7.0,1.0,3,-0.1048,-1.615,2.0,4,5,4,1,0,2,3,2,3,0.3303
60.0,2,27.0,1,51,1,2,5.0,2.0,2,-1.8176,-0.4537,3.0,3,8,5,1,0,4,5,3,2,0.1256
25.0,3,6.0,4,56,0,3,9.0,3.0,3,-0.1048,1.8688,2.0,1,8,3,0,0,0,4,0,2,0.1761
23.0,3,4.0,3,46,0,3,4.0,3.0,3,-0.1048,-0.4537,2.0,3,7,3,0,1,2,3,3,2,0.2913
45.0,5,22.0,2,69,1,5,8.0,3.0,5,0.7516,-0.4537,2.0,1,8,3,0,0,1,7,0,3,0.0316
37.0,1,13.0,2,55,1,2,4.0,3.0,3,-0.1048,-0.4537,2.0,4,7,3,1,0,3,3,2,2,0.0008
45.0,3,11.0,2,33,1,3,5.0,2.0,2,-0.1048,-0.4537,2.0,3,7,4,1,1,0,6,1,3,0.138
41.0,3,5.0,1,27,1,1,5.0,3.0,3,0.7516,0.7075,1.0,4,6,3,0,1,4,9,3,3,0.1634
24.0,3,5.0,4,42,1,3,4.0,1.0,2,-0.9612,-1.615,2.0,2,8,3,0,0,3,7,0,2,0.1826
37.0,3,2.0,2,67,1,5,6.0,3.0,4,0.7516,1.8688,2.0,3,6,3,1,1,3,2,3,2,0.0545
32.0,3,9.0,4,32,1,3,2.0,3.0,3,-0.1048,1.8688,2.0,3,8,3,0,0,3,2,2,2,0.0304
30.0,3,6.0,4,65,2,2,7.0,1.0,3,0.7516,-0.4537,2.0,2,7,5,0,1,2,10,2,3,0.1801
37.0,4,11.0,4,67,0,4,3.0,1.0,3,0.7516,0.7075,2.0,2,6,4,0,0,3,2,2,2,0.0894
25.0,3,6.0,1,48,0,2,4.0,2.0,2,0.7516,-0.4537,2.0,3,7,3,0,0,4,1,0,2,0.3328
35.0,2,12.0,2,64,1,3,8.0,2.0,4,-0.1048,0.7075,2.0,4,8,4,0,0,4,3,2,3,0.1836
63.0,3,33.0,4,70,1,1,4.0,4.0,3,0.7516,1.8688,1.0,3,8,3,0,0,1,10,0,2,0.7219
19.0,1,0.0,0,22,2,5,8.0,3.0,3,0.7516,0.7075,2.0,1,8,3,1,1,2,7,0,2,0.1814
37.0,3,14.0,4,53,1,1,10.0,2.0,4,0.7516,-0.4537,2.0,2,9,3,1,0,1,5,0,2,0.1168
25.0,4,6.0,2,22,0,2,5.0,2.0,1,-0.9612,-0.4537,2.0,3,9,3,0,1,2,2,1,4,0.1374
31.0,3,2.0,2,48,0,3,2.0,4.0,1,-0.9612,-1.615,2.0,3,5,3,0,0,2,2,1,0,0.1842
27.0,4,4.0,2,69,0,3,6.0,3.0,3,-0.9612,0.7075,3.0,3,5,3,1,0,1,2,3,2,0.2319999999999999
43.0,4,18.0,4,59,1,1,8.0,1.0,3,0.7516,0.7075,2.0,3,6,3,0,0,2,2,0,2,0.0904
34.0,3,9.0,2,39,1,4,8.0,1.0,3,-0.1048,0.7075,2.0,2,8,4,1,1,2,9,1,3,0.006
38.0,4,6.0,3,68,0,5,4.0,4.0,5,0.7516,-0.4537,2.0,2,8,5,1,0,0,2,3,3,0.1272
22.0,2,3.0,2,69,1,3,2.0,3.0,5,-0.1048,-0.4537,2.0,3,8,3,1,0,3,1,0,3,0.6102
57.0,3,26.0,1,61,1,2,10.0,2.0,3,0.7516,-0.4537,2.0,2,6,3,1,0,1,9,0,2,0.0808
32.0,3,6.0,1,43,2,2,8.0,3.0,3,0.7516,0.7075,2.0,3,7,3,1,0,2,10,2,2,0.0333
31.0,3,4.0,2,62,1,1,1.0,1.0,5,0.7516,0.7075,1.0,2,7,3,1,0,0,3,3,2,0.0692
24.0,3,5.0,1,64,1,5,5.0,2.0,3,0.7516,-0.4537,2.0,4,8,3,0,0,2,0,0,2,0.2454
37.0,4,8.0,2,52,1,4,7.0,2.0,3,-1.8176,0.7075,2.0,2,7,3,0,1,1,2,0,2,0.0266
38.0,4,15.0,4,51,0,3,9.0,1.0,3,0.7516,0.7075,1.0,3,8,3,1,0,4,3,3,2,0.1188
52.0,3,25.0,1,25,2,4,3.0,3.0,3,-0.1048,0.7075,2.0,3,7,3,1,1,3,10,2,3,0.036
37.0,3,9.0,4,21,1,3,4.0,3.0,4,-0.1048,-0.4537,3.0,3,8,4,0,0,2,3,0,3,0.1142
54.0,3,30.0,4,61,0,3,6.0,3.0,3,0.7516,-0.4537,2.0,1,7,5,1,1,4,7,3,3,0.3859
39.0,3,16.0,1,32,1,4,6.0,4.0,3,0.7516,0.7075,1.0,2,7,3,0,1,3,3,0,2,0.1126
55.0,1,19.0,2,21,2,2,1.0,3.0,3,0.7516,0.7075,3.0,2,7,2,1,0,3,9,2,2,0.3398
37.0,3,9.0,2,28,1,1,8.0,1.0,2,-0.1048,0.7075,2.0,3,7,4,0,1,4,2,0,2,0.0596
42.0,1,13.0,4,41,1,2,8.0,2.0,4,1.6081,-0.4537,2.0,3,7,3,1,1,4,2,2,2,0.621
30.0,4,8.0,1,38,0,2,1.0,4.0,4,-1.8176,-0.4537,2.0,2,8,3,0,0,1,11,0,2,0.1424
65.0,4,26.0,2,49,2,3,8.0,2.0,3,-0.1048,0.7075,2.0,2,7,4,1,1,1,2,2,3,0.2684
38.0,4,9.0,2,57,1,5,6.0,2.0,3,0.7516,-0.4537,2.0,3,9,3,1,1,2,5,1,2,0.1532
42.0,3,6.0,4,60,1,2,8.0,1.0,4,0.7516,0.7075,1.0,1,7,2,1,1,3,5,1,4,0.2224
29.0,1,5.0,4,37,0,2,7.0,3.0,3,0.7516,0.7075,2.0,3,8,3,0,1,4,7,3,3,0.1137
38.0,3,15.0,1,29,0,3,2.0,4.0,4,0.7516,1.8688,2.0,2,8,3,0,0,0,5,0,4,0.045
60.0,4,26.0,2,56,1,1,8.0,3.0,3,0.7516,-0.4537,2.0,3,8,3,0,0,3,2,0,0,0.6526
58.0,3,34.0,1,27,0,5,6.0,3.0,3,0.7516,-0.4537,1.0,2,8,4,0,0,3,2,2,2,0.2625
62.0,3,32.0,2,51,2,2,4.0,4.0,3,0.7516,-0.4537,2.0,2,8,4,0,0,1,2,3,3,0.1322
52.0,1,27.0,2,38,1,3,4.0,5.0,3,0.7516,-1.615,2.0,2,7,5,0,1,1,4,2,3,0.1808
59.0,4,35.0,3,37,1,3,4.0,4.0,1,1.6081,0.7075,2.0,4,8,4,1,0,1,2,0,2,0.1719
35.0,4,7.0,2,25,0,5,8.0,2.0,2,0.7516,-0.4537,1.0,3,6,4,0,0,2,10,1,2,0.1482
58.0,2,34.0,2,57,1,2,5.0,1.0,2,-0.1048,0.7075,2.0,2,6,3,0,0,1,5,2,2,0.011
34.0,5,10.0,3,70,1,1,6.0,1.0,3,0.7516,-0.4537,2.0,2,7,2,0,1,1,3,2,0,0.0312
64.0,4,41.0,4,22,1,2,6.0,1.0,4,0.7516,-0.4537,2.0,3,6,3,1,0,3,3,0,2,0.024
38.0,3,10.0,4,60,1,3,6.0,5.0,3,-0.9612,1.8688,2.0,3,6,4,0,1,2,2,0,3,0.987
37.0,1,6.0,1,36,1,2,2.0,1.0,3,0.7516,0.7075,2.0,2,8,3,1,0,3,2,2,4,0.1893
30.0,1,6.0,3,58,2,4,3.0,1.0,3,-0.1048,0.7075,2.0,4,8,3,1,0,1,3,3,2,0.1618
61.0,5,24.0,3,71,1,3,6.0,4.0,3,-1.8176,-0.4537,1.0,3,8,2,0,1,4,10,3,2,0.0313
47.0,4,14.0,4,67,0,2,8.0,1.0,3,-0.1048,0.7075,2.0,3,6,5,0,1,2,7,1,4,0.1252
41.0,5,18.0,4,44,0,2,10.0,2.0,3,0.7516,-0.4537,2.0,2,8,4,1,0,2,2,3,3,0.2235
31.0,4,4.0,4,72,2,1,7.0,4.0,3,-0.1048,0.7075,1.0,2,7,3,0,1,3,10,0,3,0.1611
26.0,3,4.0,3,33,1,3,8.0,3.0,3,-0.1048,0.7075,2.0,2,7,1,1,0,4,9,0,2,0.1529
59.0,3,36.0,4,71,0,4,6.0,4.0,3,0.7516,-0.4537,3.0,3,9,3,1,1,1,0,3,3,0.6528
59.0,4,37.0,4,51,1,5,7.0,1.0,3,-1.8176,-0.4537,2.0,2,6,5,1,0,1,8,1,2,0.0173
50.0,3,16.0,1,52,1,3,4.0,1.0,4,-0.1048,-2.7762,3.0,3,6,5,0,1,0,10,1,2,0.2999
24.0,3,5.0,3,61,1,1,9.0,2.0,4,-0.9612,-0.4537,2.0,1,7,2,1,0,3,3,1,3,0.1313
45.0,5,6.0,3,28,0,1,6.0,3.0,4,0.7516,-0.4537,2.0,4,5,3,0,0,1,10,0,4,0.1093
49.0,4,16.0,3,39,2,4,8.0,2.0,2,0.7516,-0.4537,2.0,3,8,4,0,0,2,10,2,2,0.1357
51.0,4,12.0,4,63,2,1,4.0,5.0,3,-0.1048,0.7075,2.0,3,8,3,0,0,0,0,3,2,0.2272
33.0,3,8.0,2,73,1,1,8.0,4.0,3,-1.8176,-0.4537,2.0,4,8,3,0,1,3,10,1,4,0.093
27.0,4,4.0,4,29,1,2,5.0,4.0,3,0.7516,1.8688,3.0,3,6,4,0,0,2,2,0,2,0.2609
35.0,3,12.0,2,56,2,3,3.0,4.0,1,0.7516,1.8688,1.0,3,8,3,1,0,2,10,3,2,0.1945
52.0,3,30.0,1,30,1,1,5.0,3.0,3,0.7516,-0.4537,2.0,1,8,3,0,1,0,2,2,3,0.2322
59.0,4,37.0,3,29,0,4,6.0,1.0,3,-0.1048,0.7075,2.0,1,7,4,1,0,2,3,0,2,0.21
48.0,3,21.0,4,44,2,3,1.0,3.0,2,0.7516,0.7075,2.0,2,5,3,0,0,1,3,3,2,0.215
38.0,3,31.0,3,58,0,1,6.0,2.0,3,0.7516,-0.4537,2.0,3,8,3,0,0,2,7,3,3,0.3226
37.0,3,11.0,4,52,0,3,6.0,4.0,3,0.7516,-0.4537,1.0,1,6,3,1,0,2,2,1,4,0.114
25.0,3,6.0,1,47,1,3,7.0,3.0,3,1.6081,0.7075,2.0,4,6,3,0,0,3,6,3,3,0.1929
22.0,4,3.0,1,30,0,2,8.0,2.0,5,0.7516,0.7075,2.0,2,8,5,0,0,2,2,0,3,0.1789
25.0,3,6.0,3,66,1,3,5.0,2.0,3,1.6081,-0.4537,1.0,2,6,3,1,0,1,10,3,2,0.2627
39.0,4,12.0,1,27,2,5,3.0,1.0,4,-0.1048,-0.4537,1.0,2,6,3,0,0,0,10,1,2,0.0685
60.0,5,22.0,4,65,1,1,5.0,1.0,2,0.7516,0.7075,3.0,3,7,3,0,1,3,0,1,3,0.1862
40.0,3,11.0,3,45,2,1,4.0,2.0,3,-0.1048,-0.4537,2.0,5,8,4,1,0,3,3,3,2,0.1902
42.0,4,3.0,2,45,1,3,6.0,2.0,3,-0.1048,1.8688,2.0,4,7,3,1,0,0,0,0,3,0.1167
39.0,5,17.0,1,21,2,2,5.0,1.0,3,-0.1048,-0.4537,3.0,2,5,2,0,0,1,2,0,4,0.1902
37.0,3,4.0,2,43,1,3,4.0,2.0,3,-1.8176,0.7075,2.0,4,8,5,1,1,4,3,3,3,0.5305
65.0,4,43.0,3,64,2,3,8.0,4.0,3,0.7516,-0.4537,3.0,3,9,3,1,0,3,9,0,3,0.0516
28.0,4,6.0,3,64,2,2,6.0,1.0,1,0.7516,-0.4537,2.0,3,7,4,0,1,2,9,0,3,0.0463
19.0,3,0.0,0,37,2,2,8.0,2.0,3,0.7516,0.7075,2.0,3,5,4,0,0,0,5,1,2,0.1879
26.0,3,2.0,2,41,2,2,4.0,2.0,2,-0.1048,0.7075,2.0,2,6,3,0,0,2,7,0,2,0.2739999999999999
30.0,2,7.0,4,53,0,5,2.0,3.0,2,-0.1048,-0.4537,2.0,3,7,4,0,0,3,11,1,2,0.1705
55.0,4,25.0,1,27,1,2,8.0,4.0,3,-0.9612,-0.4537,2.0,2,8,3,1,0,2,7,2,2,0.1788
64.0,4,38.0,2,63,0,2,4.0,2.0,3,-0.1048,0.7075,2.0,3,7,2,1,1,2,5,2,0,0.7988
37.0,1,11.0,1,52,1,2,8.0,2.0,4,-0.1048,-0.4537,2.0,2,6,3,1,0,2,6,3,0,0.0835
47.0,2,23.0,1,65,1,1,6.0,3.0,4,0.7516,1.8688,2.0,2,8,4,1,0,3,7,2,2,0.0985
29.0,4,7.0,1,60,2,1,4.0,1.0,4,-0.9612,-0.4537,2.0,3,8,3,1,1,3,1,2,3,0.1437
35.0,4,9.0,3,56,1,3,9.0,2.0,3,1.6081,-0.4537,2.0,1,8,3,1,0,3,0,1,3,0.1671
22.0,4,3.0,2,70,1,1,6.0,3.0,3,0.7516,0.7075,2.0,1,8,3,0,0,3,2,0,3,0.0084
62.0,3,33.0,3,53,2,1,6.0,3.0,5,0.7516,1.8688,2.0,2,9,3,1,0,2,10,3,2,0.7101
52.0,4,21.0,2,71,0,3,6.0,1.0,3,0.7516,-1.615,2.0,2,7,2,0,1,4,7,2,4,0.8219
48.0,3,22.0,4,58,1,3,6.0,1.0,4,-0.9612,-1.615,3.0,3,6,5,0,0,4,10,2,3,0.0934
31.0,2,3.0,1,22,1,4,5.0,3.0,3,0.7516,0.7075,2.0,4,5,4,1,0,3,11,0,0,0.1419
42.0,3,13.0,3,25,0,4,8.0,3.0,3,0.7516,0.7075,1.0,4,6,5,0,0,2,10,2,1,0.1794
60.0,5,33.0,3,22,0,5,7.0,1.0,3,0.7516,0.7075,2.0,2,7,3,0,0,2,0,0,2,0.2453
32.0,3,5.0,4,63,0,2,8.0,2.0,4,-1.8176,-0.4537,2.0,2,8,3,0,0,3,5,1,2,0.2524
55.0,3,16.0,4,69,0,3,9.0,1.0,3,-0.1048,1.8688,2.0,2,8,4,1,1,0,3,3,4,0.1711
24.0,4,5.0,4,61,1,1,2.0,4.0,5,0.7516,-0.4537,1.0,4,7,3,0,0,1,10,1,3,0.0564
20.0,5,1.0,1,24,1,1,10.0,3.0,3,-0.1048,-0.4537,2.0,2,8,3,1,0,4,3,0,2,0.3853
45.0,4,21.0,1,29,0,4,9.0,2.0,4,-0.1048,0.7075,2.0,3,8,3,1,0,4,2,3,0,0.0045
42.0,1,10.0,1,48,1,1,8.0,1.0,4,-0.1048,1.8688,2.0,3,5,3,0,1,1,3,2,3,0.1751
28.0,3,6.0,4,35,0,4,5.0,2.0,3,0.7516,-0.4537,3.0,5,7,1,1,1,3,3,3,3,0.2475
26.0,4,2.0,2,34,1,2,6.0,1.0,3,-0.1048,-0.4537,2.0,2,8,5,1,0,3,3,3,2,0.0404
22.0,3,3.0,3,56,1,4,9.0,3.0,3,0.7516,0.7075,2.0,2,7,3,0,0,2,4,1,3,0.7772
51.0,1,20.0,1,40,1,5,8.0,1.0,3,0.7516,0.7075,2.0,3,7,5,0,0,4,6,1,2,0.0781
44.0,4,8.0,1,60,0,3,10.0,2.0,3,-1.8176,-0.4537,2.0,3,5,4,1,0,3,3,2,3,0.2689
56.0,4,26.0,1,52,0,3,6.0,1.0,3,-0.9612,-0.4537,2.0,3,7,3,0,0,2,3,3,2,0.0168
37.0,2,10.0,2,52,1,1,8.0,3.0,5,0.7516,0.7075,2.0,2,8,3,0,1,2,3,0,3,0.144
30.0,3,6.0,4,32,1,5,6.0,3.0,3,-1.8176,-0.4537,1.0,4,9,3,1,0,1,0,2,2,0.9201
36.0,3,10.0,2,66,1,3,5.0,2.0,3,1.6081,0.7075,1.0,5,8,3,1,0,2,10,3,2,0.6981
25.0,4,6.0,1,68,0,3,5.0,3.0,4,-1.8176,0.7075,2.0,2,6,4,0,0,2,7,1,2,0.0227
60.0,3,30.0,1,32,1,4,5.0,4.0,3,-1.8176,1.8688,2.0,3,7,4,1,1,2,2,2,2,0.1949
29.0,3,7.0,2,49,1,3,9.0,4.0,3,0.7516,1.8688,1.0,2,7,5,1,0,3,10,1,2,0.1575
24.0,5,5.0,3,64,1,3,5.0,1.0,3,1.6081,0.7075,2.0,2,7,3,1,0,4,3,2,2,0.1851
50.0,1,24.0,2,27,0,2,6.0,4.0,3,0.7516,-0.4537,2.0,1,8,3,0,0,3,2,1,2,0.1884
30.0,5,8.0,1,69,1,3,6.0,5.0,3,-0.1048,-0.4537,2.0,3,5,1,0,0,1,0,0,2,0.0785
49.0,3,23.0,4,26,1,2,8.0,1.0,4,-1.8176,-0.4537,2.0,4,8,3,1,0,1,5,1,2,0.1363
37.0,3,28.0,2,32,0,2,5.0,3.0,3,-0.1048,0.7075,2.0,3,7,3,0,0,1,11,3,3,0.1015
21.0,5,2.0,2,57,1,5,5.0,1.0,3,0.7516,0.7075,2.0,2,8,1,0,0,2,5,2,4,0.2609
52.0,4,25.0,2,42,1,4,8.0,2.0,3,0.7516,-0.4537,1.0,2,8,4,0,1,4,4,0,2,0.2647
35.0,4,7.0,4,73,1,1,6.0,2.0,4,0.7516,-0.4537,3.0,4,8,4,0,1,4,10,1,3,0.1794
62.0,3,33.0,1,44,0,3,7.0,1.0,3,-0.1048,-0.4537,1.0,3,8,3,1,0,1,4,0,2,0.1695
25.0,3,6.0,3,56,1,1,8.0,1.0,3,0.7516,-0.4537,2.0,2,8,4,0,0,2,5,0,2,0.0067
62.0,2,30.0,4,42,1,4,6.0,4.0,4,1.6081,-0.4537,2.0,2,9,3,0,1,2,5,0,2,0.1722
25.0,3,6.0,1,47,0,2,6.0,3.0,3,-0.1048,0.7075,2.0,3,8,3,0,1,2,7,1,2,0.1845
24.0,5,5.0,4,72,1,1,8.0,3.0,4,-0.9612,1.8688,1.0,2,7,3,1,1,1,3,1,3,0.103
26.0,3,4.0,4,73,1,2,6.0,2.0,3,0.7516,0.7075,1.0,2,8,2,0,0,2,0,0,4,0.0216
37.0,4,11.0,2,39,1,3,2.0,3.0,3,1.6081,0.7075,2.0,3,8,2,1,0,3,10,0,1,0.0727
37.0,4,12.0,3,56,1,3,4.0,3.0,4,0.7516,0.7075,2.0,2,6,4,0,1,0,1,3,3,0.233
51.0,2,20.0,2,23,2,3,8.0,3.0,3,-0.9612,0.7075,1.0,4,8,4,0,0,2,2,2,2,0.131
22.0,3,3.0,3,55,0,1,8.0,2.0,4,-0.9612,0.7075,2.0,4,6,2,0,0,3,2,0,2,0.1424
42.0,3,22.0,4,69,1,4,7.0,3.0,3,-0.9612,-0.4537,2.0,2,5,5,1,0,3,8,2,2,0.6323
23.0,4,4.0,1,57,0,3,9.0,1.0,2,0.7516,-0.4537,2.0,3,6,2,0,0,1,5,3,3,0.2556
51.0,3,12.0,2,65,1,3,8.0,3.0,3,0.7516,-0.4537,2.0,3,7,4,0,1,1,3,2,2,0.1576
27.0,2,4.0,3,71,1,3,2.0,2.0,3,-0.9612,-0.4537,2.0,2,6,3,0,1,2,3,2,3,0.022
52.0,5,25.0,3,27,1,3,8.0,4.0,3,-1.8176,-0.4537,1.0,4,9,5,0,1,0,0,2,2,0.1669
21.0,2,2.0,2,48,1,1,10.0,1.0,3,-0.9612,0.7075,2.0,3,8,3,0,0,2,11,3,3,0.0429
27.0,3,4.0,1,36,0,2,7.0,4.0,5,1.6081,1.8688,1.0,4,8,3,1,0,3,9,2,2,0.894
21.0,3,2.0,1,48,1,3,4.0,5.0,3,-0.1048,0.7075,2.0,2,5,2,1,0,1,2,2,2,0.012
25.0,4,6.0,4,72,1,3,7.0,2.0,3,0.7516,-0.4537,2.0,2,6,3,0,0,4,2,0,3,0.0028
35.0,4,8.0,1,45,0,2,6.0,1.0,3,-0.1048,0.7075,2.0,4,5,3,1,0,2,6,0,2,0.133
30.0,4,8.0,1,44,0,5,6.0,1.0,3,-0.9612,0.7075,1.0,4,7,3,1,0,3,2,2,2,0.747
42.0,3,13.0,4,53,1,5,9.0,2.0,3,-1.8176,-0.4537,1.0,3,7,4,0,0,0,2,2,4,0.2197
21.0,3,2.0,2,23,2,4,7.0,1.0,3,-1.8176,-1.615,2.0,4,7,3,0,1,3,7,2,3,0.1693
31.0,4,7.0,4,40,1,1,4.0,1.0,3,-0.9612,-0.4537,2.0,2,8,3,1,0,4,7,2,3,0.1457
37.0,4,12.0,4,72,1,3,4.0,4.0,4,0.7516,-0.4537,1.0,5,9,5,1,0,4,7,1,2,0.0134
32.0,4,4.0,3,55,1,4,7.0,2.0,3,-0.9612,-1.615,2.0,3,8,3,0,0,2,1,1,2,0.0898
37.0,3,15.0,3,45,0,2,8.0,3.0,3,-0.1048,-0.4537,2.0,2,6,5,1,0,1,4,3,2,0.0631
20.0,4,1.0,1,62,1,2,5.0,2.0,2,-0.9612,-0.4537,2.0,2,6,3,0,1,4,5,3,2,0.1374
37.0,4,12.0,4,24,1,1,3.0,3.0,3,-0.1048,-1.615,1.0,2,7,5,0,1,1,5,0,2,0.0623
27.0,3,4.0,1,54,1,2,4.0,5.0,1,-0.1048,-1.615,2.0,2,8,4,1,0,3,2,0,2,0.1265
38.0,4,15.0,1,40,0,3,5.0,1.0,4,-0.1048,-0.4537,2.0,3,7,3,0,0,2,6,3,2,0.1039
30.0,4,7.0,3,58,1,2,4.0,2.0,1,-0.1048,0.7075,2.0,2,7,2,1,0,4,10,3,2,0.0739
32.0,2,9.0,4,32,1,1,8.0,4.0,1,0.7516,-0.4537,1.0,4,5,2,0,0,2,10,0,2,0.1341
19.0,1,0.0,0,36,0,2,5.0,4.0,4,-0.1048,-0.4537,2.0,2,5,4,1,0,1,4,0,4,0.0834
19.0,4,0.0,0,27,1,1,6.0,1.0,5,0.7516,-0.4537,2.0,2,7,3,0,1,2,10,0,3,0.023
36.0,2,10.0,2,42,1,5,4.0,4.0,3,0.7516,-1.615,2.0,3,8,3,1,1,1,0,1,2,0.4082
26.0,4,3.0,3,39,0,2,7.0,2.0,3,-0.9612,-0.4537,2.0,3,8,4,0,0,0,8,3,3,0.0458
42.0,3,19.0,4,46,0,3,7.0,4.0,5,0.7516,0.7075,2.0,3,8,3,1,1,4,1,2,3,0.7763
38.0,1,14.0,3,29,0,1,8.0,1.0,3,-0.1048,-0.4537,2.0,1,8,3,0,0,0,5,1,2,0.215
63.0,4,37.0,1,71,0,3,5.0,4.0,1,-0.1048,-0.4537,2.0,3,8,4,0,1,2,7,2,3,0.4748
65.0,2,28.0,3,23,1,4,5.0,2.0,4,0.7516,-1.615,1.0,2,8,5,1,0,1,0,1,2,0.0234
38.0,4,9.0,4,41,1,3,7.0,2.0,3,-1.8176,-0.4537,2.0,3,8,3,0,0,1,10,3,2,0.2944
29.0,3,6.0,4,59,1,3,6.0,3.0,2,0.7516,-0.4537,1.0,2,7,5,1,1,2,2,1,3,0.6236
61.0,5,37.0,3,61,2,3,2.0,1.0,3,-0.1048,0.7075,2.0,3,8,3,0,0,2,0,2,2,0.0394
42.0,4,4.0,4,68,2,3,6.0,2.0,3,-0.1048,0.7075,2.0,2,8,3,0,0,3,10,2,3,0.0267
50.0,3,14.0,4,51,1,2,9.0,1.0,3,0.7516,-0.4537,2.0,3,5,3,0,0,3,9,3,2,0.1957
22.0,3,3.0,1,66,0,3,6.0,3.0,5,-0.9612,-0.4537,2.0,2,8,3,0,0,2,3,2,2,0.0854
43.0,3,8.0,3,40,1,2,8.0,3.0,3,-1.8176,-0.4537,2.0,3,7,3,0,1,4,5,1,3,0.0845
48.0,5,11.0,3,49,1,2,7.0,3.0,3,-1.8176,-1.615,2.0,3,6,3,0,1,3,1,0,3,0.0517
26.0,4,4.0,3,62,2,2,4.0,4.0,3,-0.9612,-0.4537,2.0,3,8,3,0,0,3,11,0,2,0.0244
60.0,2,37.0,3,67,0,1,10.0,3.0,3,0.7516,0.7075,2.0,2,5,3,0,0,1,3,3,3,0.0398
34.0,4,9.0,4,44,0,5,7.0,4.0,3,0.7516,0.7075,2.0,1,5,3,0,0,2,1,0,2,0.1358
26.0,4,2.0,2,34,0,5,6.0,1.0,3,-0.1048,-0.4537,3.0,1,8,3,0,1,4,1,2,3,0.5315
37.0,3,11.0,3,67,2,5,8.0,3.0,3,0.7516,-0.4537,2.0,2,7,3,0,1,0,5,3,4,0.0993
26.0,3,4.0,4,40,1,3,8.0,3.0,3,-0.9612,-0.4537,2.0,3,8,3,1,0,0,10,3,1,0.0139999999999999
47.0,4,9.0,1,57,0,3,2.0,3.0,2,0.7516,-0.4537,2.0,3,7,3,1,1,2,3,0,3,0.1058
59.0,3,36.0,1,31,0,4,5.0,3.0,3,-0.1048,-0.4537,3.0,3,8,4,0,0,4,10,1,3,0.2102
62.0,3,36.0,1,54,0,3,7.0,3.0,3,0.7516,0.7075,2.0,2,8,2,0,0,4,2,0,3,0.2718
35.0,3,10.0,4,39,1,3,7.0,3.0,4,0.7516,1.8688,1.0,3,8,4,0,0,4,9,0,2,0.0957
38.0,2,13.0,1,70,0,3,5.0,2.0,3,-0.1048,1.8688,2.0,3,7,3,0,0,4,2,0,3,0.2406
47.0,2,21.0,3,53,1,4,8.0,3.0,2,0.7516,0.7075,2.0,2,8,4,1,0,1,2,1,1,0.0898
28.0,3,4.0,1,62,2,2,7.0,4.0,3,-0.1048,-0.4537,2.0,2,9,3,0,0,3,9,3,2,0.1197
32.0,1,6.0,2,69,1,2,6.0,4.0,3,-0.1048,-0.4537,2.0,2,5,5,0,1,3,3,2,2,0.5824
60.0,4,37.0,1,38,1,2,4.0,3.0,3,-0.9612,-1.615,1.0,1,9,4,1,1,1,0,3,2,0.1497
23.0,3,4.0,4,49,0,3,5.0,2.0,2,-0.1048,-0.4537,2.0,4,7,3,0,0,1,6,3,2,0.883
19.0,4,0.0,0,53,0,3,9.0,1.0,3,-0.9612,1.8688,2.0,2,8,5,0,1,4,3,0,2,0.3
26.0,3,2.0,2,42,1,3,6.0,4.0,5,-0.1048,-0.4537,2.0,3,7,4,0,0,1,3,2,2,0.1316
65.0,2,36.0,3,58,1,1,6.0,2.0,4,-0.1048,-0.4537,2.0,3,7,5,0,0,2,1,1,3,0.031
42.0,1,31.0,4,45,1,2,9.0,2.0,3,0.7516,-2.7762,2.0,2,8,4,0,0,0,5,1,2,0.1092
21.0,4,2.0,2,57,1,1,6.0,2.0,4,0.7516,-0.4537,1.0,2,6,3,0,0,2,5,1,2,0.1677
35.0,3,6.0,1,61,1,5,7.0,2.0,3,0.7516,-0.4537,2.0,4,6,3,1,0,3,3,1,3,0.2584
34.0,1,6.0,1,54,2,1,5.0,2.0,3,0.7516,-1.615,2.0,3,8,5,0,1,0,3,0,2,0.196
22.0,4,3.0,3,63,1,3,8.0,1.0,3,-0.1048,-0.4537,2.0,3,5,3,0,0,0,2,1,2,0.1817
60.0,3,32.0,3,44,0,3,10.0,3.0,3,-0.9612,1.8688,1.0,3,8,3,0,1,3,5,0,2,0.6837
37.0,4,8.0,2,72,1,3,9.0,3.0,3,0.7516,-1.615,2.0,2,7,3,1,0,0,6,1,2,0.6733
45.0,5,19.0,3,22,1,2,6.0,3.0,3,0.7516,-0.4537,2.0,2,7,3,0,0,1,10,3,3,0.0823
32.0,3,7.0,2,69,1,4,8.0,2.0,3,1.6081,1.8688,2.0,3,8,3,0,1,2,4,1,4,0.1359
28.0,3,5.0,4,64,1,3,4.0,1.0,3,0.7516,0.7075,2.0,2,7,5,0,1,2,2,1,3,0.1854
47.0,3,16.0,1,49,0,3,3.0,2.0,3,-0.9612,0.7075,2.0,4,6,4,0,0,3,2,2,3,0.2336
21.0,4,2.0,1,42,1,2,5.0,1.0,3,-0.9612,-0.4537,2.0,4,8,3,0,0,2,0,0,2,0.1372
60.0,3,21.0,2,31,1,3,6.0,1.0,3,-0.9612,-0.4537,2.0,3,5,1,1,0,1,2,1,3,0.0214
